id,title,company_name,location,via,extensions,posted_at,schedule_type,work_from_home,date_time,description_tokens,salary_pay,salary_rate,salary_avg,salary_min,salary_max,salary_hourly,salary_yearly,salary_standardized,airflow,alteryx,apl,asp.net,assembly,atlassian,aurora,aws,azure,bash,bigquery,bitbucket,c,c++,c/c++,cobol,cognos,crystal,css,dart,dax,docker,dplyr,excel,fortran,gcp,gdpr,ggplot2,git,github,gitlab,go,golang,graphql,groovy,hadoop,html,java,javascript,jira,jquery,js,julia,jupyter,keras,linux,linux/unix,looker,matlab,matplotlib,microstrategy,mongo,mongodb,mssql,mysql,no-sql,node,node.js,nosql,nuix,numpy,outlook,pandas,perl,php,pl/sql,plotly,postgres,postgresql,power_bi,powerpoint,powerpoints,powershell,pyspark,python,pytorch,qlik,r,redis,redshift,rshiny,ruby,rust,sap,sas,scala,scikit-learn,seaborn,selenium,sharepoint,shell,snowflake,solidity,spark,splunk,spreadsheet,spss,sql,ssis,ssrs,swift,t-sql,tableau,tensorflow,terminal,tidyr,twilio,typescript,unix,unix/linux,vb.net,vba,visio,visual_basic,vue,vue.js,word
3980,Health Care Data Analyst,QMetrics,United States,via USA Job Central,"['22 hours ago', '75,000 to 110,501 a year', 'Full-time', 'Health insurance', 'Paid time off']",22 hours ago,Full-time,False,00:41.6,"['excel', 'sas']",75000 to 110501,a year,92750.5,75000.0,110501.0,,92750.5,92750.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981,Data Analyst II,EDWARD JONES,Missouri,via WJHL Jobs,"['22 hours ago', '76,798 to 130,764 a year', 'Full-time', 'Health insurance']",22 hours ago,Full-time,False,00:41.6,"['sas', 'snowflake', 'sql', 'spss', 'power_bi', 'excel', 'r', 'python']",76798 to 130764,a year,103781.0,76798.0,130764.0,,103781.0,103781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3982,Data Analyst II,EDWARD JONES,Missouri,via Vacancies For Stevenage Fans,"['22 hours ago', '76,798 to 130,764 a year', 'Full-time', 'Health insurance']",22 hours ago,Full-time,False,00:41.6,"['sas', 'snowflake', 'sql', 'spss', 'power_bi', 'excel', 'r', 'python']",76798 to 130764,a year,103781.0,76798.0,130764.0,,103781.0,103781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3983,Data Analyst II,EDWARD JONES,"Rolla, MO",via Stevenage FC,"['22 hours ago', '76,798 to 130,764 a year', 'Full-time', 'Health insurance']",22 hours ago,Full-time,False,00:41.6,"['tableau', 'snowflake', 'azure', 'sql', 'power_bi', 'excel', 'r', 'python', 'aws']",76798 to 130764,a year,103781.0,76798.0,130764.0,,103781.0,103781.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,"Senior Data Science - Inference, Payments",Airbnb,United States,via Ai-Jobs.net,"['23 hours ago', '152K to 202K a year', 'Full-time', 'Health insurance']",23 hours ago,Full-time,False,00:43.3,"['sql', 'r', 'python']",152K to 202K,a year,177000.0,152000.0,202000.0,,177000.0,177000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995,Data Analyst II,Edward Jones,"Missouri City, MO",via JobServe,"['23 hours ago', '76,798 to 130,764 a year', 'Full-time', 'Health insurance']",23 hours ago,Full-time,False,00:43.3,"['sas', 'snowflake', 'sql', 'spss', 'power_bi', 'excel', 'r', 'python']",76798 to 130764,a year,103781.0,76798.0,130764.0,,103781.0,103781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,Data Analyst II,EDWARD JONES,"Prairie Home, MO",via Vacancies For Stevenage Fans,"['23 hours ago', '76,798 to 130,764 a year', 'Full-time', 'Health insurance']",23 hours ago,Full-time,False,00:47.2,"['tableau', 'snowflake', 'azure', 'sql', 'power_bi', 'excel', 'r', 'python', 'aws']",76798 to 130764,a year,103781.0,76798.0,130764.0,,103781.0,103781.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3997,Data Analyst II,Edward Jones,"Walnut Grove, MO",via ComputerJobs.com,"['23 hours ago', '76,798 to 130,764 a year', 'Full-time', 'Health insurance']",23 hours ago,Full-time,False,00:47.2,"['sas', 'snowflake', 'sql', 'spss', 'power_bi', 'excel', 'r', 'python']",76798 to 130764,a year,103781.0,76798.0,130764.0,,103781.0,103781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,Lead-Data Analyst. Job in Missouri My Valley Jobs Today,EDWARD JONES,"Tebbetts, MO",via My Valley Jobs Today,"['23 hours ago', '106,916 to 182,047 a year', 'Full-time', 'Health insurance']",23 hours ago,Full-time,False,00:47.2,[],106916 to 182047,a year,144481.5,106916.0,182047.0,,144481.5,144481.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3999,Lead-Data Analyst,Edward Jones,"Holden, MO",via ComputerJobs.com,"['23 hours ago', '106,916 to 182,047 a year', 'Full-time', 'Health insurance']",23 hours ago,Full-time,False,00:47.2,[],106916 to 182047,a year,144481.5,106916.0,182047.0,,144481.5,144481.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,Operational Analytics Data Analyst,Robinhood,United States,via Ai-Jobs.net,"['24 hours ago', '46,759 to 85,000 a year', 'Full-time']",24 hours ago,Full-time,False,00:50.0,"['looker', 'sql', 'python']",46759 to 85000,a year,65879.5,46759.0,85000.0,,65879.5,65879.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4010,Data Analyst II,EDWARD JONES,Missouri,via Central Illinois Proud Jobs,"['24 hours ago', '76,798 to 130,764 a year', 'Full-time', 'Health insurance']",24 hours ago,Full-time,False,00:50.0,"['sas', 'snowflake', 'sql', 'spss', 'power_bi', 'excel', 'r', 'python']",76798 to 130764,a year,103781.0,76798.0,130764.0,,103781.0,103781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,Data Science Manager,Nav Technologies,"San Mateo, CA",via Ladders,"['42 minutes ago', '80K to 100K a year', 'Full-time', 'Health insurance']",42 minutes ago,Full-time,False,00:50.0,"['pyspark', 'jira', 'git', 'java', 'r', 'python', 'aws']",80K to 100K,a year,90000.0,80000.0,100000.0,,90000.0,90000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,Data Scientist - Pricing,Gametime,United States,via Ai-Jobs.net,"['43 minutes ago', '155K to 190K a year', 'Full-time']",43 minutes ago,Full-time,False,00:50.0,['python'],155K to 190K,a year,172500.0,155000.0,190000.0,,172500.0,172500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4018,"Staff Data Analyst, Consumer Product Analytics",Chime,"San Francisco, CA",via WJHL Jobs,"['56 minutes ago', '187K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",56 minutes ago,Full-time,False,00:52.8,"['sql', 'r', 'python']",187K,a year,187000.0,,,,187000.0,187000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,Lead Data Analyst,Yoh,United States,via Adzuna,"['3 hours ago', '130K a year', 'Full-time', 'No degree mentioned']",3 hours ago,Full-time,False,00:30.3,"['snowflake', 'azure', 'power_bi']",130K,a year,130000.0,,,,130000.0,130000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,"Research Data Analyst, Senior",Diaconia LLC,United States,via Adzuna,"['15 hours ago', '65K to 80K a year', 'Full-time']",15 hours ago,Full-time,False,00:26.5,"['matlab', 'spreadsheet', 'tableau', 'python', 'vba']",65K to 80K,a year,72500.0,65000.0,80000.0,,72500.0,72500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4376,"Research Data Analyst, Senior",Diaconia LLC,United States,via Adzuna,"['15 hours ago', '65K to 80K a year', 'Full-time']",15 hours ago,Full-time,False,00:26.5,"['matlab', 'spreadsheet', 'tableau', 'python', 'vba']",65K to 80K,a year,72500.0,65000.0,80000.0,,72500.0,72500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4428,Data Analyst,Think Small,Anywhere,via Indeed,"['2 hours ago', '60K to 70K a year', 'Work from home', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",2 hours ago,Full-time,True,00:45.4,"['sharepoint', 'powerpoint', 'power_bi', 'sql', 'excel']",60K to 70K,a year,65000.0,60000.0,70000.0,,65000.0,65000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4431,Data Analyst (Remote),The Tech Spot,Anywhere,via Indeed,"['3 hours ago', '100K a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance']",3 hours ago,Full-time,True,00:47.8,"['excel', 'sql', 'tableau']",100K,a year,100000.0,,,,100000.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4434,Junior Data Analyst,Kani Solutions,Anywhere,via Indeed,"['3 hours ago', '15 to 30 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",3 hours ago,Contractor,True,00:47.8,"['sql', 'spreadsheet', 'excel']",15 to 30,an hour,22.5,15.0,30.0,22.5,,46800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,Data Analyst,AffixITPro,Anywhere,via Indeed,"['3 hours ago', '30 to 40 an hour', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance']",3 hours ago,Full-time,True,00:47.8,"['power_bi', 'word', 'sas', 'cognos', 'tableau']",30 to 40,an hour,35.0,30.0,40.0,35.0,,72800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4436,Senior Data Analyst,Timely MD,Anywhere,via Indeed,"['3 hours ago', '90K to 100K a year', 'Work from home', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",3 hours ago,Full-time,True,00:47.8,"['bitbucket', 'looker', 'sql', 'mysql', 'python', 'aws']",90K to 100K,a year,95000.0,90000.0,100000.0,,95000.0,95000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,Data Analyst Engineer,"Apollo Professional Solutions, Inc.",United States,via Indeed,"['4 hours ago', '37 to 46 an hour', 'Full-time', 'Health insurance', 'Dental insurance']",4 hours ago,Full-time,False,00:13.8,"['outlook', 'sharepoint', 'excel', 'powerpoint']",37 to 46,an hour,41.5,37.0,46.0,41.5,,86320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,Senior Data Analyst,Harnham,Anywhere,via Indeed,"['4 hours ago', '110K to 140K a year', 'Work from home', 'Full-time']",4 hours ago,Full-time,True,00:13.8,"['go', 'sql', 'python']",110K to 140K,a year,125000.0,110000.0,140000.0,,125000.0,125000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,Remote Sr. Data Analyst,EDI Staffing,Anywhere,via Indeed,"['4 hours ago', '135K to 140K a year', 'Work from home', 'Full-time', 'No degree mentioned']",4 hours ago,Full-time,True,00:13.8,"['spark', 'power_bi', 'jira', 'sql', 'microstrategy', 'ssis', 'tableau', 'azure']",135K to 140K,a year,137500.0,135000.0,140000.0,,137500.0,137500.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,Business Data Analyst,AgreeYa Solutions,Anywhere,via Indeed,"['5 hours ago', '35 to 39 an hour', 'Work from home', 'Contractor', 'Health insurance']",5 hours ago,Contractor,True,00:14.9,['sql'],35 to 39,an hour,37.0,35.0,39.0,37.0,,76960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,Medical Data Analyst,iTrending Solutions,Anywhere,via Indeed,"['5 hours ago', '45 to 55 an hour', 'Work from home', 'Full-time']",5 hours ago,Full-time,True,00:14.9,"['sas', 'sql']",45 to 55,an hour,50.0,45.0,55.0,50.0,,104000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,Data Analyst I,United We Dream,Anywhere,via Indeed,"['5 hours ago', '62K to 72K a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",5 hours ago,Full-time,True,00:14.9,"['postgres', 'redshift', 'sql', 'python']",62K to 72K,a year,67000.0,62000.0,72000.0,,67000.0,67000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,Data Analyst,Storm Search,Anywhere,via Indeed,"['5 hours ago', '60K to 99.5K a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",5 hours ago,Full-time,True,00:14.9,"['alteryx', 'mysql', 'power_bi', 'excel', 'sql', 'sap', 'tableau', 'python']",60K to 99.5K,a year,79750.0,60000.0,99500.0,,79750.0,79750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,Data Analyst - MIQ,Storm Search,Anywhere,via Indeed,"['5 hours ago', '60K to 99.5K a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",5 hours ago,Full-time,True,00:14.9,"['alteryx', 'mysql', 'power_bi', 'sql', 'sap', 'tableau', 'python']",60K to 99.5K,a year,79750.0,60000.0,99500.0,,79750.0,79750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,Data Analyst,Metropolitan Library System,"Oklahoma City, OK",via Indeed,"['5 hours ago', '63,502.40 to 80,995.20 a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",5 hours ago,Full-time,False,00:14.9,['sql'],63502.40 to 80995.20,a year,72248.8,63502.4,80995.2,,72248.8,72248.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,Research/Data Analyst - Administration Division,State of Missouri,"Jefferson City, MO",via Indeed,"['6 hours ago', '51K to 64K a year', 'Full-time']",6 hours ago,Full-time,False,00:15.8,['tableau'],51K to 64K,a year,57500.0,51000.0,64000.0,,57500.0,57500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
